,location,total_sqft,bath,price,bhk
7951,Yeshwanthpur,605.0,1.0,41.745,1
7953,Yeshwanthpur,669.0,1.0,36.85,1
7955,Yeshwanthpur,3027.0,4.0,260.0,3
7958,Yeshwanthpur,670.0,1.0,36.85,1
7961,Yeshwanthpur,1240.0,2.0,80.0,2
7962,Yeshwanthpur,1713.0,3.0,110.0,3
7963,Yeshwanthpur,1144.0,2.0,67.0,2
7964,Yeshwanthpur,1541.0,2.0,130.0,2
7966,Yeshwanthpur,1362.0,2.0,100.0,2
7967,Yeshwanthpur,666.0,1.0,36.8,1
7968,Yeshwanthpur,1855.0,3.0,140.0,3
7970,Yeshwanthpur,1165.0,2.0,85.0,2
7973,Yeshwanthpur,1825.0,3.0,145.0,3
7975,Yeshwanthpur,994.0,2.0,54.67,1
7976,Yeshwanthpur,650.0,1.0,40.0,1
7977,Yeshwanthpur,1855.0,3.0,140.0,3
7978,Yeshwanthpur,1500.0,3.0,100.0,3
7983,Yeshwanthpur,674.0,1.0,36.85,1
7985,Yeshwanthpur,672.0,1.0,36.85,1
7988,Yeshwanthpur,1195.0,2.0,100.0,2
7989,Yeshwanthpur,1692.0,3.0,108.0,3
7991,Yeshwanthpur,2500.0,5.0,185.0,6
7996,Yeshwanthpur,1855.0,3.0,135.0,3
7997,Yeshwanthpur,1876.0,3.0,160.0,3
7999,other,2770.0,4.0,290.0,3
8002,other,600.0,1.0,38.0,1
8005,other,1500.0,2.0,185.0,2
8006,other,840.0,2.0,45.0,2
8007,other,4395.0,3.0,240.0,3
8008,other,845.0,2.0,55.0,2
8009,other,2511.0,3.0,205.0,3
8010,other,1660.0,2.0,105.0,3
8012,other,1200.0,2.0,65.0,2
8013,other,1200.0,3.0,90.0,3
8017,other,782.0,2.0,55.68,2
8018,other,1800.0,3.0,120.0,3
8019,other,1413.0,2.0,75.0,3
8020,other,945.0,2.0,54.0,2
8021,other,1870.0,3.0,110.0,3
8022,other,1260.0,2.0,85.05,3
8024,other,2795.0,4.0,235.0,3
8026,other,1904.0,3.0,150.0,3
8027,other,2000.0,3.0,175.0,3
8030,other,1500.0,3.0,100.0,3
8032,other,1783.0,3.0,115.0,3
8033,other,912.0,2.0,70.0,3
8036,other,1580.0,3.0,100.0,3
8037,other,1415.0,3.0,78.0,3
8039,other,2405.0,4.0,260.0,3
8040,other,1500.0,2.0,115.0,2
8045,other,1060.0,2.0,60.0,2
8046,other,2600.0,8.0,180.0,8
8048,other,1285.0,2.0,72.5,2
8049,other,4050.0,3.0,280.0,3
8052,other,1280.0,2.0,69.0,2
8053,other,3045.0,3.0,170.0,3
8056,other,900.0,2.0,110.0,2
8061,other,1560.0,3.0,115.0,3
8064,other,1200.0,4.0,165.0,4
8066,other,1645.0,3.0,95.0,3
8067,other,1200.0,2.0,79.0,2
8069,other,1350.0,2.0,140.0,3
8070,other,1800.0,3.0,150.0,3
8072,other,1762.0,3.0,125.0,3
8074,other,1200.0,3.0,90.0,3
8075,other,2023.71,3.0,275.0,3
8081,other,2150.0,4.0,240.0,3
8084,other,3309.0,4.0,325.0,4
8085,other,5000.0,9.0,360.0,11
8087,other,1150.0,2.0,126.0,2
8090,other,1200.0,2.0,74.0,2
8093,other,1753.0,3.0,120.0,3
8095,other,720.0,2.0,45.0,2
8098,other,1200.0,3.0,165.0,4
8099,other,700.0,1.0,41.0,1
8101,other,1595.0,3.0,115.0,3
8102,other,1353.0,2.0,110.0,2
8103,other,1200.0,2.0,85.0,1
8106,other,1325.0,2.0,90.0,3
8109,other,1056.0,2.0,80.0,2
8112,other,1544.0,3.0,120.0,3
8113,other,1200.0,2.0,65.0,2
8114,other,540.0,1.0,36.0,1
8115,other,1578.0,3.0,180.0,3
8117,other,1600.0,2.0,115.0,2
8118,other,416.0,1.0,18.5,1
8121,other,834.0,1.0,60.0,1
8122,other,1125.0,4.0,70.0,3
8123,other,3000.0,5.0,260.0,4
8124,other,2160.0,5.0,250.0,6
8126,other,469.0,1.0,25.0,1
8131,other,1630.0,2.0,200.0,2
8133,other,1200.0,2.0,70.0,3
8134,other,1350.0,3.0,77.0,3
8135,other,4046.0,4.0,445.0,4
8136,other,1180.0,2.0,78.34,3
8137,other,1355.0,2.0,115.0,2
8138,other,600.0,1.0,50.0,1
8139,other,1875.0,3.0,165.0,3
8140,other,600.0,2.0,55.0,2
8143,other,1750.0,3.0,120.0,3
8146,other,1092.0,2.0,98.5,3
8149,other,1855.0,3.0,225.0,3
8153,other,425.0,1.0,20.03,1
8155,other,600.0,1.0,60.0,1
8156,other,1468.0,2.0,140.0,2
8157,other,4300.0,5.0,550.0,4
8159,other,775.0,2.0,55.0,2
8161,other,1000.0,2.0,93.0,1
8163,other,1352.0,3.0,135.0,3
8165,other,1200.0,3.0,95.0,4
8166,other,1976.0,3.0,184.0,3
8167,other,5500.0,4.0,600.0,4
8169,other,1200.0,3.0,95.0,3
8172,other,1180.0,2.0,69.0,2
8173,other,686.0,1.0,17.0,1
8175,other,1500.0,4.0,180.0,4
8177,other,1282.0,2.0,87.0,2
8179,other,1500.0,2.0,95.0,3
8180,other,1300.0,1.0,115.0,2
8181,other,530.0,1.0,20.0,1
8182,other,1350.0,2.0,80.0,2
8184,other,2400.0,6.0,125.0,8
8186,other,1141.0,2.0,62.0,2
8189,other,950.0,1.0,40.0,1
8196,other,1480.0,3.0,90.0,3
8197,other,1600.0,3.0,90.0,3
8198,other,1200.0,4.0,135.0,4
8200,other,1500.0,3.0,115.0,3
8201,other,1824.0,3.0,125.0,3
8202,other,750.0,1.0,56.25,1
8209,other,6000.0,5.0,400.0,4
8210,other,2400.0,3.0,170.0,3
8212,other,1500.0,2.0,98.0,3
8213,other,3095.0,3.0,350.0,3
8215,other,1200.0,1.0,28.0,1
8216,other,1500.0,3.0,100.0,3
8218,other,1560.0,5.0,145.0,5
8220,other,1560.0,3.0,188.0,3
8223,other,485.0,1.0,15.0,1
8229,other,1200.0,3.0,130.0,3
8230,other,1050.0,2.0,67.0,2
8231,other,1596.0,3.0,105.0,3
8235,other,1200.0,3.0,85.0,3
8236,other,1132.0,2.0,67.0,2
8238,other,1515.0,3.0,88.0,3
8241,other,1380.0,2.0,80.0,2
8244,other,4346.0,5.0,500.0,4
8246,other,2200.0,3.0,187.0,3
8247,other,3329.0,3.0,330.0,3
8248,other,3600.0,4.0,300.0,4
8249,other,3500.0,3.0,450.0,4
8251,other,1093.0,2.0,65.0,2
8253,other,1535.0,3.0,95.0,3
8255,other,1100.0,2.0,62.7,2
8258,other,2197.0,4.0,280.0,3
8260,other,1100.0,2.0,60.0,2
8261,other,1600.0,3.0,172.0,4
8262,other,1450.0,2.0,85.0,3
8263,other,2000.0,3.0,166.0,4
8267,other,1756.0,3.0,100.0,3
8268,other,1532.0,3.0,92.0,3
8269,other,1650.0,3.0,110.0,3
8270,other,1200.0,2.0,66.0,2
8272,other,1525.0,2.0,122.0,3
8276,other,2400.0,3.0,200.0,4
8277,other,1000.0,2.0,130.0,2
8279,other,3040.0,1.0,180.0,2
8281,other,1390.0,3.0,120.0,3
8283,other,1135.0,2.0,68.0,2
8284,other,900.0,2.0,55.0,2
8288,other,2500.0,3.0,250.0,3
8292,other,1269.72,2.0,68.0,2
8293,other,1168.0,3.0,70.0,3
8295,other,2100.0,4.0,155.0,4
8297,other,1515.0,3.0,93.93,3
8302,other,2700.0,4.0,214.0,6
8303,other,2000.0,3.0,210.0,3
8304,other,2400.0,4.0,300.0,5
8305,other,1760.0,3.0,176.0,3
8306,other,595.0,1.0,42.0,1
8311,other,1170.0,2.0,86.0,2
8312,other,2200.0,4.0,235.0,4
8313,other,1500.0,3.0,95.0,3
8321,other,1650.0,3.0,175.0,3
8323,other,1670.0,3.0,91.86,3
8327,other,1250.0,2.0,80.0,3
8328,other,1650.0,4.0,160.0,3
8329,other,800.0,2.0,50.0,2
8330,other,1225.0,2.0,150.0,2
8332,other,3675.0,4.0,367.0,4
8333,other,1200.0,2.0,150.0,2
8336,other,1350.0,2.0,80.0,2
8338,other,1614.0,3.0,110.0,3
8339,other,1188.0,2.0,73.0,2
8340,other,1480.0,3.0,90.0,3
8341,other,680.0,2.0,42.0,2
8344,other,955.0,2.0,53.55,2
8346,other,2479.13,3.0,215.0,3
8347,other,1100.0,2.0,106.0,2
8350,other,1925.0,3.0,120.0,3
8351,other,650.0,1.0,26.0,1
8353,other,2000.0,3.0,207.0,3
8354,other,1050.0,2.0,110.0,2
8356,other,2204.0,2.0,305.0,3
8362,other,1685.0,2.0,110.0,3
8364,other,1550.0,3.0,110.0,3
8365,other,500.0,1.0,20.0,1
8367,other,3155.0,4.0,370.0,3
8368,other,1765.0,3.0,105.0,3
8369,other,1265.0,2.0,70.0,2
8370,other,1012.0,2.0,59.0,2
8371,other,2045.0,4.0,154.0,3
8373,other,2400.0,4.0,280.0,6
8374,other,581.91,2.0,25.0,1
8375,other,1158.0,2.0,85.0,3
8376,other,925.0,2.0,51.0,2
8377,other,1415.0,2.0,110.0,2
8380,other,4750.0,5.0,600.0,4
8381,other,1840.0,3.0,155.0,3
8382,other,1350.0,2.0,185.0,2
8383,other,824.0,2.0,60.0,2
8384,other,1340.0,2.0,100.0,3
8385,other,1620.0,2.0,110.0,3
8386,other,1533.0,3.0,115.0,3
8387,other,1560.0,3.0,85.0,3
8389,other,750.0,1.0,25.0,1
8390,other,1375.0,2.0,85.0,3
8397,other,1500.0,3.0,88.0,3
8399,other,1140.0,2.0,76.0,2
8400,other,1198.0,2.0,84.0,2
8401,other,4000.0,4.0,520.0,4
8403,other,1370.0,2.0,75.0,2
8407,other,1000.0,1.0,55.0,2
8408,other,1200.0,2.0,125.0,2
8412,other,1050.0,1.0,70.0,1
8413,other,1200.0,2.0,80.0,3
8421,other,400.0,1.0,14.0,1
8423,other,1575.0,4.0,150.0,5
8425,other,4800.0,5.0,629.0,4
8426,other,1200.0,2.0,70.0,2
8428,other,1100.0,2.0,60.0,2
8430,other,1300.0,2.0,79.0,2
8432,other,3500.0,4.0,350.0,4
8434,other,1000.0,2.0,110.0,3
8441,other,2400.0,3.0,260.0,3
8442,other,1533.0,3.0,85.0,3
8445,other,1452.55,2.0,110.0,2
8446,other,2357.0,3.0,151.0,3
8447,other,1170.0,2.0,105.0,2
8448,other,1411.0,3.0,91.72,3
8450,other,3095.0,3.0,375.0,3
8452,other,1100.0,3.0,78.0,3
8454,other,3600.0,4.0,365.0,4
8457,other,1945.0,3.0,120.0,3
8459,other,1650.0,3.0,165.0,3
8460,other,1550.0,2.0,150.0,3
8462,other,1150.0,2.0,75.0,3
8463,other,1200.0,3.0,74.0,3
8464,other,1229.0,3.0,86.03,3
8465,other,1030.0,2.0,61.0,2
8466,other,600.0,1.0,32.0,1
8467,other,1165.0,2.0,135.0,2
8470,other,3000.0,4.0,240.0,4
8472,other,1315.0,2.0,90.0,2
8473,other,1210.0,2.0,72.0,2
8474,other,11338.0,9.0,1000.0,6
8476,other,30000.0,4.0,2100.0,4
8478,other,1170.0,2.0,68.0,2
8479,other,1600.0,2.0,110.0,2
8481,other,1370.0,2.0,75.0,3
8483,other,1980.0,3.0,224.0,3
8485,other,1700.0,3.0,97.0,3
8486,other,1900.0,3.0,160.0,3
8488,other,1100.0,2.0,75.0,2
8489,other,1929.0,3.0,115.0,3
8490,other,3161.0,4.0,214.0,4
8492,other,3515.0,3.0,420.0,3
8494,other,1100.0,2.0,70.0,2
8498,other,700.0,1.0,41.0,1
8503,other,3000.0,3.0,250.0,3
8504,other,1100.0,2.0,61.0,2
8505,other,1260.0,1.0,41.0,1
8506,other,1500.0,1.0,37.5,1
8507,other,600.0,1.0,17.0,1
8509,other,1165.0,2.0,75.0,2
8510,other,1272.0,4.0,75.0,3
8512,other,1600.0,5.0,140.0,5
8514,other,1000.0,2.0,65.0,3
8516,other,2400.0,4.0,325.0,3
8518,other,1463.0,1.0,142.0,2
8520,other,2401.0,3.0,185.0,3
8521,other,1875.0,2.0,235.0,3
8523,other,890.0,1.0,75.0,1
8526,other,2400.0,3.0,290.0,3
8528,other,1690.0,3.0,100.0,3
8531,other,1350.0,2.0,90.0,2
8532,other,1460.0,3.0,88.0,3
8533,other,1685.0,3.0,95.0,3
8534,other,800.0,1.0,52.0,1
8535,other,4000.0,5.0,280.0,4
8537,other,792.0,2.0,70.0,2
8540,other,2400.0,5.0,235.0,5
8543,other,461.82,1.0,31.7,1
8544,other,1500.0,2.0,85.0,3
8547,other,1260.0,2.0,75.0,2
8549,other,12000.0,12.0,525.0,10
8551,other,2820.0,3.0,285.0,3
8552,other,1950.0,3.0,130.0,3
8554,other,1350.0,2.0,140.0,3
8555,other,4051.0,4.0,345.0,4
8556,other,2100.0,3.0,170.0,3
8557,other,1991.0,3.0,160.0,3
8559,other,1200.0,3.0,66.0,3
8561,other,3000.0,4.0,342.0,4
8562,other,2400.0,6.0,245.0,6
8565,other,1375.0,2.0,105.0,2
8566,other,1693.0,3.0,108.0,3
8573,other,1150.0,2.0,77.5,3
8577,other,1058.0,2.0,60.0,2
8578,other,900.0,1.0,30.0,1
8579,other,1672.0,3.0,150.0,3
8582,other,1250.0,3.0,139.0,3
8583,other,1468.0,3.0,130.0,2
8587,other,1480.0,2.0,145.0,3
8590,other,2280.0,3.0,285.0,3
8591,other,2000.0,3.0,200.0,3
8594,other,1080.0,2.0,75.0,3
8595,other,2400.0,2.0,150.0,3
8597,other,1125.0,2.0,75.0,2
8598,other,1596.0,3.0,95.0,3
8599,other,1639.0,3.0,123.0,3
8601,other,1740.0,3.0,199.0,3
8602,other,1372.0,2.0,90.0,3
8604,other,6200.0,5.0,720.0,5
8607,other,925.0,2.0,63.0,2
8608,other,1200.0,3.0,95.0,4
8609,other,1200.0,2.0,79.0,2
8610,other,2500.0,3.0,270.0,3
8611,other,1584.0,3.0,145.0,4
8612,other,1570.0,3.0,115.0,3
8613,other,3000.0,3.0,400.0,3
8617,other,1750.0,3.0,180.0,3
8618,other,1500.0,1.0,160.0,2
8619,other,2100.0,6.0,275.0,6
8621,other,705.0,1.0,36.5,1
8622,other,1340.0,3.0,77.0,3
8626,other,1260.0,1.0,41.0,1
8627,other,1200.0,2.0,125.0,2
8628,other,1270.0,2.0,175.0,4
8629,other,1200.0,3.0,130.0,3
8630,other,3595.0,6.0,360.0,4
8632,other,3100.0,5.0,385.0,4
8634,other,1200.0,4.0,150.0,4
8635,other,3259.0,3.0,270.0,3
8638,other,596.0,1.0,42.0,1
8639,other,10000.0,16.0,550.0,16
8640,other,1200.0,4.0,110.0,4
8641,other,1910.0,3.0,190.0,3
8644,other,1750.0,3.0,149.0,3
8646,other,985.0,2.0,63.0,2
8647,other,1300.0,2.0,129.0,2
8648,other,1490.0,2.0,88.0,3
8652,other,650.0,1.0,30.0,1
8653,other,1500.0,2.0,89.99,3
8654,other,1350.0,4.0,145.0,4
8655,other,910.0,1.0,42.0,1
8658,other,532.0,1.0,22.49,1
8659,other,1060.0,3.0,62.0,3
8661,other,1550.0,2.0,160.0,2
8665,other,1000.0,2.0,80.0,2
8667,other,1500.0,2.0,97.0,3
8668,other,1865.0,4.0,140.0,3
8670,other,3500.0,4.0,245.0,4
8674,other,1320.0,2.0,73.0,3
8675,other,2150.0,6.0,205.0,6
8678,other,675.0,3.0,52.0,2
8679,other,1801.0,3.0,139.0,3
8681,other,2990.0,4.0,324.0,4
8682,other,2400.0,2.0,160.0,2
8684,other,1150.0,2.0,75.0,2
8685,other,1200.0,3.0,165.0,3
8692,other,1390.0,2.0,80.0,3
8693,other,1550.0,2.0,90.0,3
8696,other,1500.0,4.0,110.0,4
8698,other,1839.0,3.0,165.0,3
8700,other,900.0,2.0,70.0,2
8702,other,1500.0,3.0,149.0,3
8705,other,750.0,2.0,50.0,1
8706,other,600.0,3.0,75.0,2
8707,other,1605.0,2.0,85.0,3
8710,other,1500.0,1.0,19.5,1
8712,other,1200.0,2.0,70.0,2
8713,other,1200.0,2.0,160.0,2
8714,other,1904.0,3.0,155.0,3
8715,other,2770.0,4.0,315.0,3
8716,other,813.0,1.0,39.0,1
8719,other,1630.0,2.0,97.78,3
8721,other,2425.0,4.0,173.0,4
8725,other,1280.0,2.0,75.0,2
8726,other,735.0,1.0,75.0,1
8727,other,500.0,1.0,24.0,1
8729,other,1200.0,4.0,145.0,3
8730,other,1200.0,2.0,100.0,2
8731,other,1200.0,3.0,160.0,3
8732,other,1265.0,2.0,82.0,3
8735,other,1850.0,3.0,98.0,3
8736,other,2360.0,4.0,150.0,4
8737,other,1030.0,2.0,77.25,2
8739,other,2000.0,3.0,160.0,3
8740,other,1575.0,3.0,93.0,3
8741,other,1300.0,2.0,70.0,3
8743,other,1380.0,2.0,75.0,2
8748,other,3100.0,3.0,250.0,3
8749,other,1190.0,2.0,100.0,2
8750,other,1827.0,3.0,100.0,3
8751,other,1500.0,3.0,95.0,3
8757,other,1645.0,3.0,95.0,3
8758,other,1200.0,4.0,140.0,4
8761,other,1097.0,2.0,65.0,2
8762,other,1600.0,3.0,165.0,4
8764,other,900.0,2.0,110.0,2
8765,other,1200.0,2.0,125.0,2
8766,other,1355.0,2.0,75.0,2
8768,other,7500.0,4.0,900.0,4
8771,other,4104.0,4.0,360.0,4
8774,other,2080.0,2.0,150.0,2
8775,other,1505.0,2.0,90.0,2
8776,other,1200.0,3.0,95.75,3
8777,other,1810.0,4.0,148.0,3
8779,other,1530.0,2.0,97.0,3
8784,other,1500.0,2.0,130.0,3
8788,other,1400.0,2.0,80.0,2
8789,other,1533.0,3.0,150.0,3
8791,other,3730.0,6.0,450.0,4
8792,other,745.0,2.0,50.0,2
8794,other,1355.0,2.0,95.0,2
8795,other,833.0,1.0,49.0,1
8797,other,3000.0,5.0,270.0,4
8798,other,1220.0,2.0,68.0,2
8799,other,3811.0,3.0,475.0,4
8800,other,1545.0,3.0,85.0,3
8802,other,1350.0,2.0,110.0,2
8804,other,1200.0,2.0,68.0,3
8806,other,2000.0,4.0,180.0,5
8810,other,1280.0,4.0,115.0,4
8811,other,1200.0,3.0,85.0,3
8813,other,1655.0,3.0,155.0,3
8814,other,1150.0,2.0,74.0,2
8816,other,1200.0,2.0,108.0,3
8817,other,1200.0,2.0,75.0,2
8822,other,1500.0,2.0,203.0,2
8825,other,4500.0,9.0,500.0,9
8828,other,1550.0,3.0,160.0,3
8831,other,1758.0,3.0,95.0,3
8832,other,3179.0,5.0,351.0,4
8834,other,1200.0,3.0,85.0,2
8836,other,1800.0,3.0,140.0,3
8839,other,3900.0,4.0,333.0,4
8840,other,2400.0,4.0,200.0,3
8841,other,1645.0,3.0,87.5,3
8843,other,2600.0,3.0,140.0,3
8844,other,950.0,2.0,60.0,2
8850,other,1900.0,3.0,205.0,3
8852,other,1402.0,2.0,85.0,3
8854,other,2100.0,3.0,240.0,3
8858,other,1200.0,3.0,140.0,3
8859,other,814.0,2.0,55.0,2
8862,other,1590.0,3.0,120.0,3
8863,other,3754.0,6.0,430.0,4
8866,other,1450.0,2.0,89.6,3
8868,other,1340.0,2.0,77.0,2
8871,other,1665.0,3.0,105.0,3
8873,other,2300.0,4.0,200.0,4
8874,other,1210.0,2.0,76.0,2
8879,other,1065.0,2.0,58.0,2
8882,other,1636.0,3.0,97.0,3
8883,other,3600.0,4.0,450.0,4
8886,other,1200.0,3.0,72.0,3
8890,other,1000.0,1.0,75.0,2
8893,other,1170.0,2.0,86.0,2
8894,other,4830.0,5.0,390.0,4
8895,other,850.0,2.0,75.0,2
8899,other,2065.0,3.0,130.0,3
8900,other,1150.0,2.0,125.0,2
8903,other,2550.0,4.0,290.0,3
8904,other,3080.0,2.0,285.0,4
8906,other,3400.0,6.0,420.0,4
8907,other,450.0,1.0,25.0,1
8908,other,1100.0,2.0,85.0,2
8913,other,1036.0,2.0,110.0,2
8916,other,1376.0,4.0,156.0,4
8921,other,1080.0,2.0,62.0,2
8925,other,1475.0,2.0,200.0,3
8926,other,1200.0,3.0,96.25,3
8928,other,2631.0,3.0,200.0,4
8929,other,830.0,2.0,60.0,2
8930,other,1500.0,2.0,88.0,2
8933,other,856.0,2.0,48.0,2
8934,other,1143.0,2.0,62.0,2
8936,other,1117.0,2.0,110.0,2
8937,other,600.0,1.0,43.0,1
8941,other,1200.0,3.0,70.0,3
8942,other,2675.0,4.0,290.0,4
8946,other,1477.0,2.0,80.0,3
8947,other,3500.0,5.0,450.0,4
8948,other,1793.0,3.0,98.0,3
8952,other,1020.0,2.0,62.0,2
8953,other,3563.0,6.0,310.0,4
8956,other,3300.0,5.0,318.0,4
8957,other,1200.0,3.0,165.0,3
8961,other,1718.0,3.0,223.0,3
8962,other,1200.0,2.0,75.0,3
8963,other,985.0,2.0,55.0,2
8968,other,1030.0,2.0,80.0,2
8970,other,1150.0,2.0,69.0,2
8973,other,1500.0,2.0,90.0,3
8974,other,900.0,2.0,55.0,2
8979,other,1750.0,2.0,225.0,4
8981,other,1100.0,2.0,78.0,2
8982,other,1180.0,2.0,74.0,2
8984,other,1540.0,3.0,85.0,3
8986,other,1800.0,3.0,230.0,3
8988,other,2000.0,3.0,120.0,3
8989,other,2000.0,3.0,145.0,3
8990,other,500.0,1.0,15.0,1
8996,other,3160.0,4.0,206.0,4
8997,other,922.0,2.0,70.0,2
8998,other,850.0,2.0,72.0,2
8999,other,1200.0,1.0,65.0,2
9001,other,1233.0,2.0,100.0,2
9009,other,1936.0,3.0,110.0,3
9010,other,1652.5,3.0,90.0,3
9012,other,1500.0,3.0,138.0,3
9013,other,700.0,2.0,43.0,2
9014,other,1750.0,3.0,170.0,3
9015,other,1365.0,3.0,99.0,3
9018,other,708.0,1.0,55.0,2
9019,other,1680.0,3.0,135.0,3
9020,other,990.0,2.0,58.0,2
9021,other,1240.0,2.0,100.0,2
9022,other,1810.0,3.0,118.0,3
9023,other,2005.0,3.0,240.0,3
9026,other,1000.0,2.0,97.0,2
9029,other,1430.0,3.0,78.65,3
9031,other,1200.0,2.0,45.0,1
9036,other,840.0,1.0,75.0,1
9037,other,1760.0,2.0,116.0,3
9038,other,3317.5,5.0,268.5,4
9039,other,600.0,1.0,52.0,2
9040,other,1670.0,3.0,160.0,3
9043,other,1200.0,2.0,75.6,3
9044,other,2400.0,5.0,285.0,5
9045,other,2100.0,4.0,150.0,4
9049,other,1550.0,4.0,120.0,4
9050,other,905.0,2.0,50.0,2
9051,other,1495.0,3.0,200.0,3
9053,other,550.0,1.0,23.0,1
9056,other,1080.0,2.0,75.0,3
9058,other,1537.0,3.0,110.0,3
9059,other,1750.0,3.0,150.0,3
9060,other,2800.0,7.0,250.0,7
9062,other,1191.0,2.0,90.0,2
9065,other,2849.0,5.0,250.0,4
9070,other,827.0,2.0,45.0,2
9077,other,1205.0,2.0,70.0,2
9081,other,2200.0,4.0,160.0,3
9084,other,1900.0,3.0,155.0,3
9085,other,1200.0,1.0,95.0,2
9087,other,1100.0,2.0,61.0,2
9088,other,1100.0,2.0,110.0,2
9089,other,1942.0,3.0,155.0,3
9090,other,1200.0,4.0,80.0,3
9093,other,1515.0,3.0,90.0,3
9096,other,1200.0,4.0,95.0,4
9102,other,1200.0,1.0,69.0,1
9103,other,1717.0,3.0,99.0,3
9105,other,1200.0,1.0,48.0,1
9106,other,1430.0,2.0,78.65,3
9108,other,1190.0,2.0,70.0,2
9110,other,2690.0,4.0,185.0,4
9111,other,1594.0,3.0,99.0,3
9112,other,1250.0,2.0,68.0,2
9113,other,1290.0,1.0,77.5,2
9115,other,1464.0,2.0,145.0,2
9116,other,1200.0,2.0,75.0,2
9119,other,1485.0,2.0,156.0,3
9120,other,2070.0,3.0,135.0,3
9123,other,800.0,2.0,55.0,2
9125,other,1480.0,2.0,125.0,3
9127,other,1500.0,2.0,130.0,2
9128,other,2010.0,3.0,125.0,3
9129,other,1504.0,2.0,100.0,3
9131,other,1602.0,2.0,165.0,3
9132,other,1200.0,4.0,130.0,4
9133,other,1800.0,3.0,220.0,3
9139,other,1862.0,3.0,120.0,3
9140,other,2700.0,3.0,200.0,3
9141,other,1677.0,3.0,98.0,3
9143,other,1490.0,2.0,115.0,3
9145,other,1740.0,3.0,120.0,3
9146,other,1020.0,2.0,60.0,2
9147,other,550.0,1.0,16.0,1
9150,other,3664.0,3.0,325.0,3
9151,other,690.0,2.0,42.0,2
9152,other,1520.0,3.0,111.0,3
9154,other,1200.0,4.0,86.0,4
9155,other,1250.0,2.0,90.0,2
9156,other,1900.0,2.0,190.0,3
9159,other,1602.0,2.0,170.0,3
9160,other,1230.0,2.0,70.0,2
9161,other,1600.0,3.0,95.0,3
9162,other,450.0,1.0,60.0,1
9163,other,600.0,2.0,23.0,1
9164,other,3463.0,6.0,310.0,4
9165,other,1200.0,2.0,85.0,2
9168,other,2000.0,4.0,130.0,3
9169,other,1350.0,4.0,140.0,4
9172,other,1175.0,2.0,79.0,2
9174,other,1112.0,2.0,68.0,2
9177,other,1158.0,2.0,75.0,2
9180,other,1200.0,2.0,90.0,2
9181,other,1266.67,2.0,69.0,2
9183,other,2000.0,2.0,160.0,2
9187,other,2679.0,5.0,280.0,4
9188,other,1230.0,2.0,75.0,2
9190,other,3150.0,5.0,145.0,8
9191,other,2400.0,2.0,135.0,2
9192,other,880.0,2.0,48.0,2
9197,other,1022.0,2.0,57.0,2
9198,other,1200.0,2.0,76.0,2
9201,other,1605.0,3.0,100.0,3
9202,other,1542.0,3.0,98.0,3
9205,other,1333.0,2.0,77.27,2
9206,other,1100.0,3.0,110.0,3
9207,other,1050.0,2.0,70.0,2
9211,other,1200.0,4.0,165.0,4
9212,other,1100.0,2.0,145.0,3
9214,other,1200.0,3.0,99.0,3
9217,other,1000.0,2.0,60.0,2
9218,other,5720.0,3.0,350.0,3
9220,other,1012.0,2.0,59.0,2
9223,other,1200.0,4.0,140.0,4
9224,other,600.0,2.0,39.0,2
9227,other,1700.0,3.0,111.0,3
9231,other,1780.0,3.0,110.0,3
9233,other,1080.0,3.0,149.0,3
9234,other,900.0,2.0,65.0,3
9236,other,1200.0,3.0,160.0,4
9237,other,1540.0,3.0,85.0,3
9238,other,2456.0,3.0,220.0,3
9240,other,1530.0,2.0,185.0,2
9243,other,1717.0,3.0,120.0,3
9246,other,1475.0,2.0,171.0,2
9248,other,650.0,1.0,16.0,1
9250,other,1504.0,2.0,102.0,3
9252,other,1800.0,4.0,145.0,4
9253,other,3000.0,4.0,240.0,4
9255,other,1625.0,3.0,92.0,3
9256,other,2400.0,4.0,250.0,4
9259,other,1490.0,2.0,92.0,3
9261,other,1044.0,2.0,60.0,2
9265,other,1567.2,2.0,190.0,3
9270,other,1293.0,2.0,75.0,2
9272,other,860.0,2.0,65.5,2
9273,other,1374.0,2.0,88.0,3
9277,other,2000.0,2.0,160.0,4
9278,other,834.0,1.0,62.0,1
9279,other,600.0,1.0,52.0,1
9280,other,2000.0,4.0,135.0,4
9281,other,2750.0,3.0,260.0,3
9285,other,1280.0,2.0,90.0,2
9287,other,2075.0,3.0,175.0,3
9294,other,2274.24,4.0,160.0,3
9296,other,900.0,3.0,105.0,2
9299,other,1350.0,3.0,75.0,3
9301,other,470.0,2.0,10.0,1
9303,other,1313.0,4.0,150.0,3
9304,other,2515.0,4.0,155.0,3
9307,other,2665.0,3.0,350.0,3
9309,other,3500.0,5.0,450.0,4
9316,other,2400.0,5.0,300.0,6
9317,other,3000.0,4.0,130.0,8
9318,other,1235.0,2.0,140.0,2
9319,other,3200.0,3.0,260.0,3
9320,other,1450.0,3.0,90.0,3
9321,other,3754.0,6.0,480.0,4
9322,other,1893.0,3.0,115.0,3
9325,other,1200.0,2.0,100.0,3
9326,other,1205.0,2.0,70.0,2
9327,other,1500.0,3.0,90.0,3
9329,other,1250.0,2.0,67.0,2
9332,other,375.0,1.0,26.0,1
9333,other,800.0,3.0,59.5,2
